Date,volume,daily_return,weekly_return,monthly_return,RSI,MACD,MACD_signal,daily_volatility,high_low_ratio,true_range,ATR,wavelet_detail_3,wavelet_detail_2,wavelet_detail_1,acceptance
2021-03-19,128682000.0,0.487388645417487,0.3762433628732243,0.2466010963099641,0.3937879885231303,0.3591246659485558,0.3369273204654595,0.6019809210182816,0.17318882927876,0.1621459666880206,0.5917050454488918,0.5770012171325151,0.4640937104256908,0.5068023052732702,0.65910240880309
2021-03-22,118536600.0,0.5342103770707826,0.3786789534901518,0.2621073526894361,0.4534636741375329,0.3650414598855642,0.3425111463226049,0.6059038082142563,0.1492371005389801,0.2290730116085059,0.5993705740952738,0.5758695882248669,0.6168173840503263,0.5191597983759352,0.6915734491932668
2021-03-23,91475700.0,0.4546605343206545,0.4106773718584645,0.303637977310837,0.488216333644262,0.3681055419490466,0.3476745065289565,0.574817580007472,0.088627581813709,0.094226888443695,0.5739075792150959,0.5555538565528709,0.6392618147799165,0.5012050676839853,0.7059635370532086
2021-03-24,101385600.0,0.3713307567637126,0.3301022049885649,0.2887148956437938,0.4880268555798546,0.3604985760050174,0.3500765442758774,0.5829406272622994,0.2047035743875467,0.1913646413935809,0.5468121301962894,0.5081548466848634,0.5717961972597322,0.4104989480640191,0.7129711765156825
2021-03-25,117674700.0,0.5181035207847906,0.4128836355302226,0.2654026993723765,0.5380658321741892,0.3592926308335893,0.3517241286001702,0.5640230645459694,0.2003492393920121,0.1808348549684377,0.5003665660639812,0.4455859239003853,0.5432451496123225,0.5898466189232837,0.69846667200943
2021-03-26,101558400.0,0.4040285503502307,0.3770462072030445,0.2917316163882439,0.5606684955458107,0.3520071686156426,0.3513866059856892,0.5395407015170226,0.2564570400733839,0.2245524588407745,0.4849202074327531,0.3622623653605938,0.5110563732048592,0.5343705020669769,0.6962448569462218
2021-03-29,85911000.0,0.4539949715150521,0.344480591214928,0.2905538942477614,0.3419998352851877,0.3450228543615362,0.3495294324046807,0.5397082618343849,0.1023672668735615,0.1074577007312302,0.4029417680520054,0.3398444046472223,0.5362629686148548,0.4533080650826486,0.6580926778549832
2021-03-30,118297200.0,0.5723730618543432,0.3922550983094222,0.2784251120198325,0.4106798050597119,0.3494449027411545,0.3490485850875419,0.526345868813745,0.2790444641716387,0.2395475308502553,0.3886221459593511,0.3865334403580074,0.6389008073112967,0.4447776568406744,0.6888251087974149
2021-03-31,100011900.0,0.5975854440633688,0.4925682083667871,0.3314180174410221,0.412392745763962,0.3655407082771379,0.3523216100781885,0.5314138605297758,0.1572433862326763,0.182929708344474,0.3903432996834696,0.4579906173512887,0.6260682497872149,0.5788827700892436,0.6737563960411347
2021-04-01,105895200.0,0.4602579083126054,0.4660437823083304,0.3554566635064868,0.4118466733919288,0.3771539730849961,0.3575790947403813,0.5193592472526831,0.1646184070073904,0.1642960872474507,0.3899351759954716,0.5769976233531563,0.5045135064096365,0.4819670939311322,0.6586876832848545
